value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Deciles,Geographical area
5.58459,26,8618,DOM,Dominican Republic,2011,Decile 5,Urban
7.02498,26,8618,DOM,Dominican Republic,2011,Decile 6,Urban
9.0253,26,8618,DOM,Dominican Republic,2011,Decile 7,Urban
11.68372,26,8618,DOM,Dominican Republic,2011,Decile 8,Urban
15.69474,26,8618,DOM,Dominican Republic,2011,Decile 9,Urban
1.78351,26,8618,DOM,Dominican Republic,2012,Decile 1,National
36.60789,26,8618,DOM,Dominican Republic,2012,Decile 10,National
2.98676,26,8618,DOM,Dominican Republic,2012,Decile 2,National
3.9444,26,8618,DOM,Dominican Republic,2012,Decile 3,National
4.91738,26,8618,DOM,Dominican Republic,2012,Decile 4,National
5.97756,26,8618,DOM,Dominican Republic,2012,Decile 5,National
7.31816,26,8618,DOM,Dominican Republic,2012,Decile 6,National
9.01396,26,8618,DOM,Dominican Republic,2012,Decile 7,National
11.88443,26,8618,DOM,Dominican Republic,2012,Decile 8,National
15.56595,26,8618,DOM,Dominican Republic,2012,Decile 9,National
2.27056,26,8618,DOM,Dominican Republic,2012,Decile 1,Rural
29.04608,26,8618,DOM,Dominican Republic,2012,Decile 10,Rural
3.66249,26,8618,DOM,Dominican Republic,2012,Decile 2,Rural
4.70586,26,8618,DOM,Dominican Republic,2012,Decile 3,Rural
5.9137,26,8618,DOM,Dominican Republic,2012,Decile 4,Rural
7.21577,26,8618,DOM,Dominican Republic,2012,Decile 5,Rural
8.38167,26,8618,DOM,Dominican Republic,2012,Decile 6,Rural
10.17604,26,8618,DOM,Dominican Republic,2012,Decile 7,Rural
12.46347,26,8618,DOM,Dominican Republic,2012,Decile 8,Rural
16.16436,26,8618,DOM,Dominican Republic,2012,Decile 9,Rural
1.74027,26,8618,DOM,Dominican Republic,2012,Decile 1,Urban
36.86931,26,8618,DOM,Dominican Republic,2012,Decile 10,Urban
2.95129,26,8618,DOM,Dominican Republic,2012,Decile 2,Urban
3.85761,26,8618,DOM,Dominican Republic,2012,Decile 3,Urban
4.83963,26,8618,DOM,Dominican Republic,2012,Decile 4,Urban
5.85362,26,8618,DOM,Dominican Republic,2012,Decile 5,Urban
7.30039,26,8618,DOM,Dominican Republic,2012,Decile 6,Urban
8.87795,26,8618,DOM,Dominican Republic,2012,Decile 7,Urban
11.46418,26,8618,DOM,Dominican Republic,2012,Decile 8,Urban
16.24577,26,8618,DOM,Dominican Republic,2012,Decile 9,Urban
1.81334,26,8618,DOM,Dominican Republic,2013,Decile 1,National
38.60447,26,8618,DOM,Dominican Republic,2013,Decile 10,National
2.90128,26,8618,DOM,Dominican Republic,2013,Decile 2,National
3.79555,26,8618,DOM,Dominican Republic,2013,Decile 3,National
4.70746,26,8618,DOM,Dominican Republic,2013,Decile 4,National
5.79105,26,8618,DOM,Dominican Republic,2013,Decile 5,National
7.00239,26,8618,DOM,Dominican Republic,2013,Decile 6,National
8.6497,26,8618,DOM,Dominican Republic,2013,Decile 7,National
11.04598,26,8618,DOM,Dominican Republic,2013,Decile 8,National
15.68879,26,8618,DOM,Dominican Republic,2013,Decile 9,National
2.30851,26,8618,DOM,Dominican Republic,2013,Decile 1,Rural
29.67125,26,8618,DOM,Dominican Republic,2013,Decile 10,Rural
3.80583,26,8618,DOM,Dominican Republic,2013,Decile 2,Rural
4.86013,26,8618,DOM,Dominican Republic,2013,Decile 3,Rural
5.90774,26,8618,DOM,Dominican Republic,2013,Decile 4,Rural
7.11641,26,8618,DOM,Dominican Republic,2013,Decile 5,Rural
8.48359,26,8618,DOM,Dominican Republic,2013,Decile 6,Rural
10.06959,26,8618,DOM,Dominican Republic,2013,Decile 7,Rural
12.22453,26,8618,DOM,Dominican Republic,2013,Decile 8,Rural
15.55242,26,8618,DOM,Dominican Republic,2013,Decile 9,Rural
1.7721,26,8618,DOM,Dominican Republic,2013,Decile 1,Urban
38.73275,26,8618,DOM,Dominican Republic,2013,Decile 10,Urban
2.82218,26,8618,DOM,Dominican Republic,2013,Decile 2,Urban
3.69884,26,8618,DOM,Dominican Republic,2013,Decile 3,Urban
4.60774,26,8618,DOM,Dominican Republic,2013,Decile 4,Urban
5.68268,26,8618,DOM,Dominican Republic,2013,Decile 5,Urban
6.93065,26,8618,DOM,Dominican Republic,2013,Decile 6,Urban
8.65088,26,8618,DOM,Dominican Republic,2013,Decile 7,Urban
11.05368,26,8618,DOM,Dominican Republic,2013,Decile 8,Urban
16.04851,26,8618,DOM,Dominican Republic,2013,Decile 9,Urban
1.82764,26,8618,DOM,Dominican Republic,2014,Decile 1,National
33.81211,26,8618,DOM,Dominican Republic,2014,Decile 10,National
3.07474,26,8618,DOM,Dominican Republic,2014,Decile 2,National
4.0968,26,8618,DOM,Dominican Republic,2014,Decile 3,National
5.04256,26,8618,DOM,Dominican Republic,2014,Decile 4,National
6.19633,26,8618,DOM,Dominican Republic,2014,Decile 5,National
7.54284,26,8618,DOM,Dominican Republic,2014,Decile 6,National
9.39096,26,8618,DOM,Dominican Republic,2014,Decile 7,National
12.10162,26,8618,DOM,Dominican Republic,2014,Decile 8,National
16.9144,26,8618,DOM,Dominican Republic,2014,Decile 9,National
2.13007,26,8618,DOM,Dominican Republic,2014,Decile 1,Rural
30.45972,26,8618,DOM,Dominican Republic,2014,Decile 10,Rural
3.65337,26,8618,DOM,Dominican Republic,2014,Decile 2,Rural
4.75053,26,8618,DOM,Dominican Republic,2014,Decile 3,Rural
5.74334,26,8618,DOM,Dominican Republic,2014,Decile 4,Rural
6.92903,26,8618,DOM,Dominican Republic,2014,Decile 5,Rural
8.1246,26,8618,DOM,Dominican Republic,2014,Decile 6,Rural
9.88078,26,8618,DOM,Dominican Republic,2014,Decile 7,Rural
12.18136,26,8618,DOM,Dominican Republic,2014,Decile 8,Rural
16.14721,26,8618,DOM,Dominican Republic,2014,Decile 9,Rural
1.85556,26,8618,DOM,Dominican Republic,2014,Decile 1,Urban
32.84485,26,8618,DOM,Dominican Republic,2014,Decile 10,Urban
3.06867,26,8618,DOM,Dominican Republic,2014,Decile 2,Urban
4.07988,26,8618,DOM,Dominican Republic,2014,Decile 3,Urban
5.10358,26,8618,DOM,Dominican Republic,2014,Decile 4,Urban
6.25293,26,8618,DOM,Dominican Republic,2014,Decile 5,Urban
7.57427,26,8618,DOM,Dominican Republic,2014,Decile 6,Urban
9.50882,26,8618,DOM,Dominican Republic,2014,Decile 7,Urban
12.20959,26,8618,DOM,Dominican Republic,2014,Decile 8,Urban
17.50186,26,8618,DOM,Dominican Republic,2014,Decile 9,Urban
1.84265,26,8618,DOM,Dominican Republic,2015,Decile 1,National
35.39756,26,8618,DOM,Dominican Republic,2015,Decile 10,National
3.04649,26,8618,DOM,Dominican Republic,2015,Decile 2,National
4.04436,26,8618,DOM,Dominican Republic,2015,Decile 3,National
5.06626,26,8618,DOM,Dominican Republic,2015,Decile 4,National
6.14998,26,8618,DOM,Dominican Republic,2015,Decile 5,National
7.46977,26,8618,DOM,Dominican Republic,2015,Decile 6,National
9.19748,26,8618,DOM,Dominican Republic,2015,Decile 7,National
11.6649,26,8618,DOM,Dominican Republic,2015,Decile 8,National
16.12054,26,8618,DOM,Dominican Republic,2015,Decile 9,National
2.09394,26,8618,DOM,Dominican Republic,2015,Decile 1,Rural
30.00606,26,8618,DOM,Dominican Republic,2015,Decile 10,Rural
3.68954,26,8618,DOM,Dominican Republic,2015,Decile 2,Rural
4.7883,26,8618,DOM,Dominican Republic,2015,Decile 3,Rural
5.88393,26,8618,DOM,Dominican Republic,2015,Decile 4,Rural
6.88664,26,8618,DOM,Dominican Republic,2015,Decile 5,Rural
8.30496,26,8618,DOM,Dominican Republic,2015,Decile 6,Rural
9.92058,26,8618,DOM,Dominican Republic,2015,Decile 7,Rural
12.42779,26,8618,DOM,Dominican Republic,2015,Decile 8,Rural
15.99828,26,8618,DOM,Dominican Republic,2015,Decile 9,Rural
1.83093,26,8618,DOM,Dominican Republic,2015,Decile 1,Urban
35.20209,26,8618,DOM,Dominican Republic,2015,Decile 10,Urban
3.04022,26,8618,DOM,Dominican Republic,2015,Decile 2,Urban
4.03903,26,8618,DOM,Dominican Republic,2015,Decile 3,Urban
5.0416,26,8618,DOM,Dominican Republic,2015,Decile 4,Urban
6.13123,26,8618,DOM,Dominican Republic,2015,Decile 5,Urban
7.42621,26,8618,DOM,Dominican Republic,2015,Decile 6,Urban
9.29225,26,8618,DOM,Dominican Republic,2015,Decile 7,Urban
11.62419,26,8618,DOM,Dominican Republic,2015,Decile 8,Urban
16.37223,26,8618,DOM,Dominican Republic,2015,Decile 9,Urban
2.0966,26,8618,DOM,Dominican Republic,2016,Decile 1,National
33.69279,26,8618,DOM,Dominican Republic,2016,Decile 10,National
3.40178,26,8618,DOM,Dominican Republic,2016,Decile 2,National
4.37497,26,8618,DOM,Dominican Republic,2016,Decile 3,National
5.33439,26,8618,DOM,Dominican Republic,2016,Decile 4,National
6.42681,26,8618,DOM,Dominican Republic,2016,Decile 5,National
7.70299,26,8618,DOM,Dominican Republic,2016,Decile 6,National
9.42029,26,8618,DOM,Dominican Republic,2016,Decile 7,National
11.70114,26,8618,DOM,Dominican Republic,2016,Decile 8,National
15.84825,26,8618,DOM,Dominican Republic,2016,Decile 9,National
2.25897,26,8618,DOM,Dominican Republic,2016,Decile 1,Rural
29.15264,26,8618,DOM,Dominican Republic,2016,Decile 10,Rural
3.75284,26,8618,DOM,Dominican Republic,2016,Decile 2,Rural
4.87633,26,8618,DOM,Dominican Republic,2016,Decile 3,Rural
5.99517,26,8618,DOM,Dominican Republic,2016,Decile 4,Rural
7.0945,26,8618,DOM,Dominican Republic,2016,Decile 5,Rural
8.38796,26,8618,DOM,Dominican Republic,2016,Decile 6,Rural
10.0908,26,8618,DOM,Dominican Republic,2016,Decile 7,Rural
12.49238,26,8618,DOM,Dominican Republic,2016,Decile 8,Rural
15.89841,26,8618,DOM,Dominican Republic,2016,Decile 9,Rural
2.09774,26,8618,DOM,Dominican Republic,2016,Decile 1,Urban
34.05246,26,8618,DOM,Dominican Republic,2016,Decile 10,Urban
3.38042,26,8618,DOM,Dominican Republic,2016,Decile 2,Urban
4.30823,26,8618,DOM,Dominican Republic,2016,Decile 3,Urban
5.24963,26,8618,DOM,Dominican Republic,2016,Decile 4,Urban
6.35154,26,8618,DOM,Dominican Republic,2016,Decile 5,Urban
7.68429,26,8618,DOM,Dominican Republic,2016,Decile 6,Urban
9.27704,26,8618,DOM,Dominican Republic,2016,Decile 7,Urban
11.66669,26,8618,DOM,Dominican Republic,2016,Decile 8,Urban
15.93195,26,8618,DOM,Dominican Republic,2016,Decile 9,Urban
2.14637,26,8619,DOM,Dominican Republic,2017,Decile 1,National
34.25609,26,8619,DOM,Dominican Republic,2017,Decile 10,National
3.48276,26,8619,DOM,Dominican Republic,2017,Decile 2,National
4.48105,26,8619,DOM,Dominican Republic,2017,Decile 3,National
5.42876,26,8619,DOM,Dominican Republic,2017,Decile 4,National
6.49217,26,8619,DOM,Dominican Republic,2017,Decile 5,National
7.69798,26,8619,DOM,Dominican Republic,2017,Decile 6,National
9.18292,26,8619,DOM,Dominican Republic,2017,Decile 7,National
11.39414,26,8619,DOM,Dominican Republic,2017,Decile 8,National
15.43775,26,8619,DOM,Dominican Republic,2017,Decile 9,National
2.4185,26,8619,DOM,Dominican Republic,2017,Decile 1,Rural
28.49326,26,8619,DOM,Dominican Republic,2017,Decile 10,Rural
3.84391,26,8619,DOM,Dominican Republic,2017,Decile 2,Rural
4.96739,26,8619,DOM,Dominican Republic,2017,Decile 3,Rural
6.05775,26,8619,DOM,Dominican Republic,2017,Decile 4,Rural
7.17277,26,8619,DOM,Dominican Republic,2017,Decile 5,Rural
8.50854,26,8619,DOM,Dominican Republic,2017,Decile 6,Rural
10.19232,26,8619,DOM,Dominican Republic,2017,Decile 7,Rural
12.297,26,8619,DOM,Dominican Republic,2017,Decile 8,Rural
16.04855,26,8619,DOM,Dominican Republic,2017,Decile 9,Rural
2.13495,26,8619,DOM,Dominican Republic,2017,Decile 1,Urban
34.8535,26,8619,DOM,Dominican Republic,2017,Decile 10,Urban
3.47007,26,8619,DOM,Dominican Republic,2017,Decile 2,Urban
4.43516,26,8619,DOM,Dominican Republic,2017,Decile 3,Urban
5.35962,26,8619,DOM,Dominican Republic,2017,Decile 4,Urban
6.4062,26,8619,DOM,Dominican Republic,2017,Decile 5,Urban
7.56711,26,8619,DOM,Dominican Republic,2017,Decile 6,Urban
9.05159,26,8619,DOM,Dominican Republic,2017,Decile 7,Urban
11.306,26,8619,DOM,Dominican Republic,2017,Decile 8,Urban
15.41579,26,8619,DOM,Dominican Republic,2017,Decile 9,Urban
2.17702,26,8619,DOM,Dominican Republic,2018,Decile 1,National
35.51313,26,8619,DOM,Dominican Republic,2018,Decile 10,National
3.43227,26,8619,DOM,Dominican Republic,2018,Decile 2,National
4.38011,26,8619,DOM,Dominican Republic,2018,Decile 3,National
5.28581,26,8619,DOM,Dominican Republic,2018,Decile 4,National
6.2911,26,8619,DOM,Dominican Republic,2018,Decile 5,National
7.57287,26,8619,DOM,Dominican Republic,2018,Decile 6,National
9.11984,26,8619,DOM,Dominican Republic,2018,Decile 7,National
11.30462,26,8619,DOM,Dominican Republic,2018,Decile 8,National
14.92324,26,8619,DOM,Dominican Republic,2018,Decile 9,National
2.55502,26,8619,DOM,Dominican Republic,2018,Decile 1,Rural
27.80439,26,8619,DOM,Dominican Republic,2018,Decile 10,Rural
3.97979,26,8619,DOM,Dominican Republic,2018,Decile 2,Rural
5.12046,26,8619,DOM,Dominican Republic,2018,Decile 3,Rural
5.98951,26,8619,DOM,Dominican Republic,2018,Decile 4,Rural
7.2226,26,8619,DOM,Dominican Republic,2018,Decile 5,Rural
8.52297,26,8619,DOM,Dominican Republic,2018,Decile 6,Rural
10.2259,26,8619,DOM,Dominican Republic,2018,Decile 7,Rural
12.50095,26,8619,DOM,Dominican Republic,2018,Decile 8,Rural
16.07841,26,8619,DOM,Dominican Republic,2018,Decile 9,Rural
2.14176,26,8619,DOM,Dominican Republic,2018,Decile 1,Urban
36.4542,26,8619,DOM,Dominican Republic,2018,Decile 10,Urban
3.37665,26,8619,DOM,Dominican Republic,2018,Decile 2,Urban
4.30118,26,8619,DOM,Dominican Republic,2018,Decile 3,Urban
5.19484,26,8619,DOM,Dominican Republic,2018,Decile 4,Urban
6.19703,26,8619,DOM,Dominican Republic,2018,Decile 5,Urban
7.40947,26,8619,DOM,Dominican Republic,2018,Decile 6,Urban
8.97164,26,8619,DOM,Dominican Republic,2018,Decile 7,Urban
11.15232,26,8619,DOM,Dominican Republic,2018,Decile 8,Urban
14.8009,26,8619,DOM,Dominican Republic,2018,Decile 9,Urban
2.20507,26,8619,DOM,Dominican Republic,2019,Decile 1,National
34.17986,26,8619,DOM,Dominican Republic,2019,Decile 10,National
3.47318,26,8619,DOM,Dominican Republic,2019,Decile 2,National
4.44712,26,8619,DOM,Dominican Republic,2019,Decile 3,National
5.35401,26,8619,DOM,Dominican Republic,2019,Decile 4,National
6.41801,26,8619,DOM,Dominican Republic,2019,Decile 5,National
7.6768,26,8619,DOM,Dominican Republic,2019,Decile 6,National
9.3336,26,8619,DOM,Dominican Republic,2019,Decile 7,National
11.54594,26,8619,DOM,Dominican Republic,2019,Decile 8,National
15.36641,26,8619,DOM,Dominican Republic,2019,Decile 9,National
2.57644,26,8619,DOM,Dominican Republic,2019,Decile 1,Rural
28.23917,26,8619,DOM,Dominican Republic,2019,Decile 10,Rural
4.04072,26,8619,DOM,Dominican Republic,2019,Decile 2,Rural
5.03355,26,8619,DOM,Dominican Republic,2019,Decile 3,Rural
6.0591,26,8619,DOM,Dominican Republic,2019,Decile 4,Rural
7.09758,26,8619,DOM,Dominican Republic,2019,Decile 5,Rural
8.45998,26,8619,DOM,Dominican Republic,2019,Decile 6,Rural
10.06029,26,8619,DOM,Dominican Republic,2019,Decile 7,Rural
12.39056,26,8619,DOM,Dominican Republic,2019,Decile 8,Rural
16.04263,26,8619,DOM,Dominican Republic,2019,Decile 9,Rural
2.17605,26,8619,DOM,Dominican Republic,2019,Decile 1,Urban
34.64531,26,8619,DOM,Dominican Republic,2019,Decile 10,Urban
3.43888,26,8619,DOM,Dominican Republic,2019,Decile 2,Urban
4.36819,26,8619,DOM,Dominican Republic,2019,Decile 3,Urban
5.32958,26,8619,DOM,Dominican Republic,2019,Decile 4,Urban
6.35877,26,8619,DOM,Dominican Republic,2019,Decile 5,Urban
7.61002,26,8619,DOM,Dominican Republic,2019,Decile 6,Urban
9.26247,26,8619,DOM,Dominican Republic,2019,Decile 7,Urban
11.43519,26,8619,DOM,Dominican Republic,2019,Decile 8,Urban
15.37554,26,8619,DOM,Dominican Republic,2019,Decile 9,Urban
2.2695,26,8619,DOM,Dominican Republic,2020,Decile 1,National
31.19616,26,8619,DOM,Dominican Republic,2020,Decile 10,National
3.72492,26,8619,DOM,Dominican Republic,2020,Decile 2,National
4.76667,26,8619,DOM,Dominican Republic,2020,Decile 3,National
5.72092,26,8619,DOM,Dominican Republic,2020,Decile 4,National
6.81076,26,8619,DOM,Dominican Republic,2020,Decile 5,National
8.0412,26,8619,DOM,Dominican Republic,2020,Decile 6,National
9.63124,26,8619,DOM,Dominican Republic,2020,Decile 7,National
11.96327,26,8619,DOM,Dominican Republic,2020,Decile 8,National
15.87534,26,8619,DOM,Dominican Republic,2020,Decile 9,National
2.53695,26,8619,DOM,Dominican Republic,2020,Decile 1,Rural
26.65005,26,8619,DOM,Dominican Republic,2020,Decile 10,Rural
4.1097,26,8619,DOM,Dominican Republic,2020,Decile 2,Rural
5.22269,26,8619,DOM,Dominican Republic,2020,Decile 3,Rural
6.27683,26,8619,DOM,Dominican Republic,2020,Decile 4,Rural
7.37533,26,8619,DOM,Dominican Republic,2020,Decile 5,Rural
8.66303,26,8619,DOM,Dominican Republic,2020,Decile 6,Rural
10.2794,26,8619,DOM,Dominican Republic,2020,Decile 7,Rural
12.50774,26,8619,DOM,Dominican Republic,2020,Decile 8,Rural
16.37826,26,8619,DOM,Dominican Republic,2020,Decile 9,Rural
2.23929,26,8619,DOM,Dominican Republic,2020,Decile 1,Urban
31.69277,26,8619,DOM,Dominican Republic,2020,Decile 10,Urban
3.69412,26,8619,DOM,Dominican Republic,2020,Decile 2,Urban
4.68717,26,8619,DOM,Dominican Republic,2020,Decile 3,Urban
5.62644,26,8619,DOM,Dominican Republic,2020,Decile 4,Urban
6.7546,26,8619,DOM,Dominican Republic,2020,Decile 5,Urban
7.96659,26,8619,DOM,Dominican Republic,2020,Decile 6,Urban
9.55411,26,8619,DOM,Dominican Republic,2020,Decile 7,Urban
11.88851,26,8619,DOM,Dominican Republic,2020,Decile 8,Urban
15.89639,26,8619,DOM,Dominican Republic,2020,Decile 9,Urban
2.44645,26,8619,DOM,Dominican Republic,2021,Decile 1,National
30.73296,26,8619,DOM,Dominican Republic,2021,Decile 10,National
3.8225,26,8619,DOM,Dominican Republic,2021,Decile 2,National
4.87587,26,8619,DOM,Dominican Republic,2021,Decile 3,National
5.87393,26,8619,DOM,Dominican Republic,2021,Decile 4,National
6.86527,26,8619,DOM,Dominican Republic,2021,Decile 5,National
8.09095,26,8619,DOM,Dominican Republic,2021,Decile 6,National
9.79888,26,8619,DOM,Dominican Republic,2021,Decile 7,National
11.81698,26,8619,DOM,Dominican Republic,2021,Decile 8,National
15.6762,26,8619,DOM,Dominican Republic,2021,Decile 9,National
2.69488,26,8619,DOM,Dominican Republic,2021,Decile 1,Rural
26.95275,26,8619,DOM,Dominican Republic,2021,Decile 10,Rural
4.22732,26,8619,DOM,Dominican Republic,2021,Decile 2,Rural
5.31585,26,8619,DOM,Dominican Republic,2021,Decile 3,Rural
6.33839,26,8619,DOM,Dominican Republic,2021,Decile 4,Rural
7.46049,26,8619,DOM,Dominican Republic,2021,Decile 5,Rural
8.72912,26,8619,DOM,Dominican Republic,2021,Decile 6,Rural
10.28106,26,8619,DOM,Dominican Republic,2021,Decile 7,Rural
12.31983,26,8619,DOM,Dominican Republic,2021,Decile 8,Rural
15.68031,26,8619,DOM,Dominican Republic,2021,Decile 9,Rural
2.41907,26,8619,DOM,Dominican Republic,2021,Decile 1,Urban
31.03215,26,8619,DOM,Dominican Republic,2021,Decile 10,Urban
3.79669,26,8619,DOM,Dominican Republic,2021,Decile 2,Urban
4.80026,26,8619,DOM,Dominican Republic,2021,Decile 3,Urban
5.78853,26,8619,DOM,Dominican Republic,2021,Decile 4,Urban
6.81833,26,8619,DOM,Dominican Republic,2021,Decile 5,Urban
8.04501,26,8619,DOM,Dominican Republic,2021,Decile 6,Urban
9.62925,26,8619,DOM,Dominican Republic,2021,Decile 7,Urban
11.96859,26,8619,DOM,Dominican Republic,2021,Decile 8,Urban
15.70213,26,8619,DOM,Dominican Republic,2021,Decile 9,Urban
2.47598,26,8619,DOM,Dominican Republic,2022,Decile 1,National
29.34071,26,8619,DOM,Dominican Republic,2022,Decile 10,National
3.95342,26,8619,DOM,Dominican Republic,2022,Decile 2,National
5.0044,26,8619,DOM,Dominican Republic,2022,Decile 3,National
6.03259,26,8619,DOM,Dominican Republic,2022,Decile 4,National
7.1271,26,8619,DOM,Dominican Republic,2022,Decile 5,National
8.39183,26,8619,DOM,Dominican Republic,2022,Decile 6,National
9.95034,26,8619,DOM,Dominican Republic,2022,Decile 7,National
12.12211,26,8619,DOM,Dominican Republic,2022,Decile 8,National
15.60153,26,8619,DOM,Dominican Republic,2022,Decile 9,National
2.6227,26,8619,DOM,Dominican Republic,2022,Decile 1,Rural
27.94196,26,8619,DOM,Dominican Republic,2022,Decile 10,Rural
4.12137,26,8619,DOM,Dominican Republic,2022,Decile 2,Rural
5.21477,26,8619,DOM,Dominican Republic,2022,Decile 3,Rural
6.28902,26,8619,DOM,Dominican Republic,2022,Decile 4,Rural
7.38422,26,8619,DOM,Dominican Republic,2022,Decile 5,Rural
8.60412,26,8619,DOM,Dominican Republic,2022,Decile 6,Rural
10.18093,26,8619,DOM,Dominican Republic,2022,Decile 7,Rural
12.17479,26,8619,DOM,Dominican Republic,2022,Decile 8,Rural
15.46612,26,8619,DOM,Dominican Republic,2022,Decile 9,Rural
2.46401,26,8619,DOM,Dominican Republic,2022,Decile 1,Urban
29.40319,26,8619,DOM,Dominican Republic,2022,Decile 10,Urban
3.94591,26,8619,DOM,Dominican Republic,2022,Decile 2,Urban
4.98078,26,8619,DOM,Dominican Republic,2022,Decile 3,Urban
6.01251,26,8619,DOM,Dominican Republic,2022,Decile 4,Urban
7.11325,26,8619,DOM,Dominican Republic,2022,Decile 5,Urban
8.37081,26,8619,DOM,Dominican Republic,2022,Decile 6,Urban
9.95178,26,8619,DOM,Dominican Republic,2022,Decile 7,Urban
12.11505,26,8619,DOM,Dominican Republic,2022,Decile 8,Urban
15.64271,26,8619,DOM,Dominican Republic,2022,Decile 9,Urban
2.32328,26,8619,DOM,Dominican Republic,2023,Decile 1,National
29.35358,26,8619,DOM,Dominican Republic,2023,Decile 10,National
3.8285,26,8619,DOM,Dominican Republic,2023,Decile 2,National
4.89324,26,8619,DOM,Dominican Republic,2023,Decile 3,National
5.97587,26,8619,DOM,Dominican Republic,2023,Decile 4,National
7.06196,26,8619,DOM,Dominican Republic,2023,Decile 5,National
8.38562,26,8619,DOM,Dominican Republic,2023,Decile 6,National
10.0546,26,8619,DOM,Dominican Republic,2023,Decile 7,National
12.28895,26,8619,DOM,Dominican Republic,2023,Decile 8,National
15.83442,26,8619,DOM,Dominican Republic,2023,Decile 9,National
