value,source_id,notes_ids,iso3,Country__ESTANDAR,Sex,Five-year age groups,Years__ESTANDAR
541.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2045
592.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2050
623.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2055
663.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2060
693.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2065
793.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2070
989.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2075
1081.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2080
1039.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2085
947.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2090
888.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2095
1007.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,70-74,2100
9.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1950
11.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1955
14.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1960
18.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1965
23.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1970
30.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1975
38.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1980
49.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1985
62.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1990
79.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,1995
98.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2000
113.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2005
133.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2010
158.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2015
179.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2020
205.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2025
255.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2030
318.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2035
363.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2040
403.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2045
440.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2050
488.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2055
519.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2060
559.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2065
591.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2070
685.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2075
864.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2080
952.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2085
922.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2090
846.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2095
799.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,75-79,2100
4.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1950
5.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1955
6.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1960
8.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1965
11.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1970
14.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1975
18.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1980
23.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1985
31.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1990
38.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,1995
50.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2000
59.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2005
69.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2010
84.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2015
93.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2020
112.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2025
133.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2030
168.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2035
213.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2040
247.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2045
280.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2050
311.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2055
352.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2060
382.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2065
420.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2070
452.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2075
534.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2080
684.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2085
762.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2090
747.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2095
692.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,80-84,2100
1.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1950
1.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1955
1.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1960
2.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1965
3.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1970
4.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1975
6.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1980
8.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1985
10.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1990
13.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,1995
15.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2000
19.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2005
23.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2010
27.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2015
30.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2020
37.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2025
48.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2030
58.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2035
76.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2040
100.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2045
120.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2050
141.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2055
163.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2060
191.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2065
215.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2070
245.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2075
273.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2080
334.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2085
439.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2090
499.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2095
500.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,85-89,2100
0.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1950
0.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1955
0.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1960
0.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1965
0.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1970
1.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1975
1.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1980
2.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1985
2.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1990
2.6,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,1995
3.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2000
3.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2005
4.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2010
5.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2015
3.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2020
6.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2025
8.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2030
11.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2035
14.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2040
20.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2045
27.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2050
35.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2055
44.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2060
54.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2065
67.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2070
80.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2075
96.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2080
113.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2085
146.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2090
200.9,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2095
236.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,90-94,2100
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1950
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1955
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1960
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1965
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1970
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1975
0.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1980
0.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1985
0.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1990
0.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,1995
0.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2000
0.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2005
0.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2010
0.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2015
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2020
0.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2025
0.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2030
1.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2035
1.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2040
2.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2045
3.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2050
4.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2055
6.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2060
8.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2065
10.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2070
14.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2075
18.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2080
23.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2085
29.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2090
40.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2095
58.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,95-99,2100
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1950
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1955
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1960
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1965
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1970
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1975
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1980
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1985
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1990
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,1995
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2000
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2005
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2010
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2015
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2020
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2025
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2030
0.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2035
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2040
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2045
0.1,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2050
0.2,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2055
0.3,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2060
0.5,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2065
0.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2070
1.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2075
1.4,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2080
2.0,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2085
2.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2090
3.8,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2095
5.7,6547,,VEN,Venezuela (Bolivarian Republic of),Men,100 and over,2100
506.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1950
638.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1955
775.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1960
869.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1965
951.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1970
1029.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1975
1142.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1980
1232.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1985
1327.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1990
1353.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,1995
1372.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2000
1404.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2005
1432.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2010
1414.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2015
1220.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2020
1118.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2025
1254.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2030
1284.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2035
1237.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2040
1163.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2045
1118.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2050
1083.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2055
1064.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2060
1042.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2065
1009.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2070
966.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2075
925.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2080
892.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2085
868.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2090
845.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2095
813.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,0-4,2100
399.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1950
492.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1955
620.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1960
757.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1965
853.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1970
939.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1975
1020.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1980
1134.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1985
1226.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1990
1322.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,1995
1349.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2000
1368.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2005
1397.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2010
1424.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2015
1347.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2020
1216.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2025
1130.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2030
1252.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2035
1280.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2040
1234.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2045
1160.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2050
1115.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2055
1080.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2060
1062.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2065
1039.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2070
1006.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2075
963.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2080
923.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2085
890.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2090
866.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2095
842.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,5-9,2100
329.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1950
398.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1955
489.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1960
616.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1965
754.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1970
850.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1975
936.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1980
1018.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1985
1132.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1990
1223.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,1995
1319.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2000
1347.1,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2005
1364.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2010
1393.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2015
1382.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2020
1348.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2025
1223.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2030
1129.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2035
1250.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2040
1278.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2045
1232.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2050
1159.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2055
1113.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2060
1079.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2065
1060.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2070
1038.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2075
1005.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2080
962.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2085
921.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2090
889.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2095
865.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,10-14,2100
277.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1950
333.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1955
397.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1960
486.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1965
613.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1970
750.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1975
846.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1980
933.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1985
1015.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1990
1129.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,1995
1220.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2000
1315.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2005
1337.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2010
1351.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2015
1240.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2020
1407.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2025
1368.2,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2030
1220.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2035
1124.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2040
1245.7,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2045
1274.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2050
1228.4,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2055
1155.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2060
1109.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2065
1075.5,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2070
1056.9,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2075
1034.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2080
1001.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2085
959.0,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2090
918.3,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2095
885.6,6547,,VEN,Venezuela (Bolivarian Republic of),Women,15-19,2100
234.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,20-24,1950
291.8,6547,,VEN,Venezuela (Bolivarian Republic of),Women,20-24,1955
